"Pt.name","North","East","BedSE","WaterSE","Depth","Code","VertPrec"
"2427",4099738.837,568586.233,4.419,2.129,2.02,"echo",0.01053
"2428",4099739.855,568585.833,3.108,2.118,0.72,"echo",0.01053
"2429",4099740.724,568585.258,3.056,2.126,0.66,"echo",0.01053
"2430",4099741.332,568584.438,3.968,2.128,1.57,"echo",0.01052
"2431",4099741.585,568583.414,3.116,2.116,0.73,"echo",0.01053
"2432",4099741.882,568582.501,3.117,2.127,0.72,"echo",0.01051
"2433",4099742.214,568581.687,3.056,2.126,0.66,"echo",0.01051
"2434",4099742.73,568580.98,3.083,2.113,0.7,"echo",0.01051
"2435",4099743.305,568580.288,3.183,2.123,0.79,"echo",0.01051
"2436",4099743.754,568579.603,3.414,2.124,1.02,"echo",0.01051
"2437",4099744.124,568578.952,3.878,2.128,1.48,"echo",0.0105
"2438",4099744.455,568578.343,4.08,2.13,1.68,"echo",0.01049
"2439",4099744.83,568577.779,3.968,2.128,1.57,"echo",0.01048
"2440",4099745.508,568577.146,3.785,2.135,1.38,"echo",0.01046
"2441",4099746.024,568576.395,3.748,2.128,1.35,"echo",0.01044
"2442",4099746.545,568575.552,3.904,2.134,1.5,"echo",0.01043
"2443",4099746.935,568574.637,3.875,2.135,1.47,"echo",0.01043
"2444",4099747.402,568573.895,3.689,2.129,1.29,"echo",0.01043
"2445",4099747.949,568573.399,3.818,2.138,1.41,"echo",0.01041
"2446",4099748.564,568573.187,3.376,2.146,0.96,"echo",0.0104
"2447",4099749.188,568572.755,3.196,2.136,0.79,"echo",0.01038
"2448",4099749.858,568572.319,3.01,2.13,0.61,"echo",0.01037
"2449",4099750.246,568571.877,3.186,2.126,0.79,"echo",0.01035
"2450",4099750.532,568571.197,3.096,2.126,0.7,"echo",0.01035
"2451",4099750.781,568570.614,3.614,2.134,1.21,"echo",0.01035
"2452",4099750.576,568570.005,3.422,2.122,1.03,"echo",0.01034
"2453",4099749.983,568569.856,3.423,2.123,1.03,"echo",0.01042
"2454",4099749.228,568570.031,3.562,2.142,1.15,"echo",0.01034
"2455",4099748.467,568570.094,3.51,2.13,1.11,"echo",0.01058
"2456",4099747.923,568570.305,3.216,2.136,0.81,"echo",0.01033
"2457",4099747.788,568570.225,3.051,2.121,0.66,"echo",0.01033
"2458",4099748.129,568569.851,3.335,2.125,0.94,"echo",0.01033
"2459",4099749.026,568569.539,3.529,2.109,1.15,"echo",0.01032
"2460",4099749.819,568569.034,3.224,2.134,0.82,"echo",0.01032
"2461",4099750.544,568569.725,3.417,2.127,1.02,"echo",0.01043
"2462",4099749.728,568570.238,3.606,2.126,1.21,"echo",0.01057
"2463",4099748.63,568570.637,3.582,2.132,1.18,"echo",0.0103
"2464",4099747.57,568570.715,3.171,2.141,0.76,"echo",0.01046
"2465",4099746.81,568570.746,3.203,2.123,0.81,"echo",0.01028
"2466",4099746.215,568571.198,2.993,2.123,0.6,"echo",0.01027
"2467",4099746.459,568571.872,3.029,2.129,0.63,"echo",0.01029
"2468",4099746.378,568573.066,3.134,2.134,0.73,"echo",0.01029
"2469",4099746.803,568574.465,3.288,2.138,0.88,"echo",0.01041
"2470",4099747.106,568575.839,3.967,2.127,1.57,"echo",0.01039
"2471",4099747.372,568577.018,3.796,2.136,1.39,"echo",0.01051
"2472",4099747.35,568578.095,3.601,2.121,1.21,"echo",0.0105
"2473",4099746.793,568578.726,3.085,2.115,0.7,"echo",0.01072
"2474",4099746.415,568579.563,3.155,2.135,0.75,"echo",0.011
"2475",4099745.695,568580.208,3.144,2.124,0.75,"echo",0.01066
"2476",4099744.978,568580.862,2.972,2.122,0.58,"echo",0.01061
"2477",4099744.379,568581.602,3.054,2.124,0.66,"echo",0.0104
"2478",4099743.747,568582.239,3.004,2.124,0.61,"echo",0.01046
"2479",4099742.959,568582.812,3.003,2.133,0.6,"echo",0.01127
"2480",4099742.336,568583.446,3.035,2.125,0.64,"echo",0.01089
"2481",4099741.498,568584.035,3.449,2.129,1.05,"echo",0.01061
"2482",4099740.696,568584.699,4.137,2.127,1.74,"echo",0.01115
"2483",4099739.87,568585.296,3.025,2.125,0.63,"echo",0.011
"2484",4099739.043,568585.906,3.114,2.124,0.72,"echo",0.01098
"2485",4099738.222,568586.564,3.294,2.124,0.9,"echo",0.01043
"2486",4099737.109,568586.972,4.005,2.135,1.6,"echo",0.01053
"2487",4099736.152,568587.434,3.863,2.123,1.47,"echo",0.01048
"2488",4099735.342,568587.915,3.978,2.138,1.57,"echo",0.01041
"2489",4099734.622,568588.344,4.159,2.119,1.77,"echo",0.01058
"2490",4099733.761,568588.701,4.141,2.121,1.75,"echo",0.01122
"2491",4099732.814,568589.081,4.04,2.14,1.63,"echo",0.01069
"2492",4099732.094,568589.523,4.111,2.151,1.69,"echo",0.01103
"2493",4099731.331,568589.805,4.075,2.125,1.68,"echo",0.01046
"2494",4099730.654,568590.418,4.035,2.145,1.62,"echo",0.01048
"2495",4099729.996,568591.199,3.239,2.129,0.84,"echo",0.01076
"2496",4099729.284,568591.949,4.099,2.139,1.69,"echo",0.01086
"2497",4099728.513,568592.561,4.156,2.116,1.77,"echo",0.01076
"2498",4099727.623,568592.793,4.122,2.112,1.74,"echo",0.01037
"2499",4099726.667,568593.052,3.07,2.13,0.67,"echo",0.01057
"2500",4099725.656,568592.877,3.2,2.12,0.81,"echo",0.01101
"2501",4099724.64,568592.854,3.486,2.126,1.09,"echo",0.01032
"2502",4099723.688,568592.804,3.232,2.112,0.85,"echo",0.01017
"2503",4099722.455,568592.441,3.12,2.1,0.75,"echo",0.01016
"2504",4099720.9,568592.178,3.613,2.113,1.23,"echo",0.01016
"2505",4099719.743,568592.01,3.577,2.127,1.18,"echo",0.01017
"2506",4099718.534,568592.116,3.445,2.115,1.06,"echo",0.01019
"2507",4099717.605,568592.707,3.292,2.122,0.9,"echo",0.01054
"2508",4099716.998,568593.609,3.345,2.135,0.94,"echo",0.01036
"2509",4099716.211,568594.89,3.442,2.122,1.05,"echo",0.01021
"2510",4099715.808,568596.173,3.364,2.104,0.99,"echo",0.01014
"2511",4099715.621,568597.607,3.438,2.118,1.05,"echo",0.01013
"2512",4099715.276,568598.483,3.412,2.122,1.02,"echo",0.01013
"2513",4099715.386,568599.644,3.476,2.116,1.09,"echo",0.01014
"2514",4099716.082,568600.202,3.444,2.124,1.05,"echo",0.01017
"2515",4099716.96,568600.932,3.473,2.123,1.08,"echo",0.01011
"2516",4099718.06,568601.628,3.499,2.119,1.11,"echo",0.01027
"2517",4099719.229,568602.072,3.5,2.12,1.11,"echo",0.0101
"2518",4099720.261,568602.533,3.621,2.121,1.23,"echo",0.01015
"2519",4099721.17,568602.999,3.649,2.119,1.26,"echo",0.01008
"2520",4099721.995,568603.464,3.562,2.122,1.17,"echo",0.01029
"2521",4099722.701,568603.946,3.392,2.132,0.99,"echo",0.01007
"2522",4099723.375,568604.544,3.238,2.118,0.85,"echo",0.01007
"2523",4099723.956,568605.276,3.578,2.128,1.18,"echo",0.01011
"2524",4099724.441,568606.218,3.538,2.128,1.14,"echo",0.01015
"2525",4099724.978,568607.001,3.534,2.124,1.14,"echo",0.0103
"2526",4099725.515,568607.668,3.542,2.122,1.15,"echo",0.01038
"2527",4099726.025,568608.271,3.536,2.116,1.15,"echo",0.01005
"2528",4099726.49,568609.033,3.579,2.129,1.18,"echo",0.01002
"2529",4099727.219,568609.641,3.632,2.122,1.24,"echo",0.01003
"2530",4099727.899,568610.25,3.661,2.121,1.27,"echo",0.01002
"2531",4099728.408,568611.105,3.646,2.116,1.26,"echo",0.01002
"2532",4099728.881,568611.92,3.61,2.1,1.24,"echo",0.01001
"2533",4099729.432,568612.59,3.664,2.124,1.27,"echo",0.01001
"2534",4099729.8,568613.208,3.689,2.129,1.29,"echo",0.01001
"2535",4099730.288,568613.673,3.728,2.138,1.32,"echo",0.01001
"2536",4099730.966,568614.143,3.676,2.116,1.29,"echo",0.01
"2537",4099731.749,568614.164,3.678,2.138,1.27,"echo",0.01001
"2538",4099732.427,568614.39,3.6,2.12,1.21,"echo",0.01001
"2539",4099733.167,568614.489,3.53,2.12,1.14,"echo",0.01001
"2540",4099733.62,568614.532,3.495,2.115,1.11,"echo",0.01016
"2541",4099733.905,568614.562,3.461,2.131,1.06,"echo",0.01015
"2542",4099733.753,568614.576,3.45,2.12,1.06,"echo",0.0102
"2543",4099733.208,568614.976,3.654,2.154,1.23,"echo",0.01008
"2544",4099733.34,568615.613,3.594,2.114,1.21,"echo",0.01023
"2545",4099733.136,568616.453,3.734,2.134,1.33,"echo",0.01004
"2546",4099733.115,568617.31,3.69,2.12,1.3,"echo",0.01
"2547",4099734.044,568617.556,3.715,2.125,1.32,"echo",0.01006
"2548",4099734.859,568617.817,3.696,2.126,1.3,"echo",0.00998
"2549",4099735.44,568618.013,3.689,2.129,1.29,"echo",0.00997
"2550",4099735.974,568618.115,3.591,2.141,1.18,"echo",0.01026
"2551",4099736.389,568618.068,3.519,2.129,1.12,"echo",0.01012
"2552",4099735.754,568617.488,3.52,2.13,1.12,"echo",0.01022
"2553",4099734.79,568617.611,3.612,2.132,1.21,"echo",0.01001
"2554",4099733.932,568617.816,3.691,2.121,1.3,"echo",0.01014
"2555",4099733.314,568618.001,3.685,2.125,1.29,"echo",0.0101
"2556",4099733.157,568618.697,3.641,2.111,1.26,"echo",0.00997
"2557",4099734.249,568618.7,3.649,2.109,1.27,"echo",0.01015
"2558",4099735.424,568618.676,3.678,2.108,1.3,"echo",0.00994
"2559",4099736.347,568618.759,3.645,2.115,1.26,"echo",0.00993
"2560",4099737.024,568619.594,3.759,2.139,1.35,"echo",0.01016
"2561",4099737.64,568620.478,3.729,2.129,1.33,"echo",0.00992
"2562",4099738.255,568621.213,3.717,2.117,1.33,"echo",0.00992
"2563",4099738.856,568621.857,3.748,2.128,1.35,"echo",0.00996
"2564",4099739.419,568622.446,3.751,2.131,1.35,"echo",0.01
"2565",4099739.951,568622.998,3.754,2.124,1.36,"echo",0.01022
"2566",4099740.476,568623.502,3.768,2.138,1.36,"echo",0.01014
"2567",4099740.87,568624.322,3.78,2.12,1.39,"echo",0.01015
"2568",4099741.489,568625.064,3.802,2.122,1.41,"echo",0.00996
"2569",4099742.195,568625.674,3.757,2.127,1.36,"echo",0.01022
"2570",4099742.856,568626.228,3.723,2.133,1.32,"echo",0.00995
"2571",4099743.469,568626.748,3.671,2.131,1.27,"echo",0.01008
"2572",4099744.034,568627.249,3.658,2.128,1.26,"echo",0.01019
"2573",4099744.549,568627.726,3.63,2.12,1.24,"echo",0.01026
"2574",4099745.014,568628.191,3.629,2.129,1.23,"echo",0.01006
"2575",4099745.4,568628.946,3.665,2.125,1.27,"echo",0.01002
"2576",4099745.836,568629.634,3.697,2.127,1.3,"echo",0.00976
"2577",4099746.319,568630.191,3.771,2.141,1.36,"echo",0.00994
"2578",4099746.79,568630.798,3.763,2.133,1.36,"echo",0.01009
"2579",4099747.251,568631.677,3.818,2.128,1.42,"echo",0.01031
"2580",4099747.784,568632.38,3.849,2.139,1.44,"echo",0.01001
"2581",4099748.335,568632.976,3.839,2.129,1.44,"echo",0.00989
"2582",4099748.854,568633.527,3.762,2.112,1.38,"echo",0.00987
"2583",4099749.399,568634.283,3.817,2.137,1.41,"echo",0.00998
"2584",4099750.085,568634.905,3.822,2.142,1.41,"echo",0.00973
"2585",4099750.711,568635.474,3.775,2.125,1.38,"echo",0.00967
"2586",4099751.258,568636.388,3.839,2.129,1.44,"echo",0.00967
"2587",4099752.02,568637.068,3.823,2.133,1.42,"echo",0.00985
"2588",4099752.901,568637.648,3.728,2.128,1.33,"echo",0.01006
"2589",4099753.565,568638.371,3.717,2.117,1.33,"echo",0.01
"2590",4099754.15,568639.009,3.752,2.132,1.35,"echo",0.00981
"2591",4099754.696,568639.602,3.716,2.126,1.32,"echo",0.0098
"2592",4099755.156,568640.427,3.798,2.148,1.38,"echo",0.01022
"2593",4099755.695,568641.151,3.783,2.123,1.39,"echo",0.01009
"2594",4099756.342,568641.749,3.756,2.126,1.36,"echo",0.0098
"2595",4099756.869,568642.587,3.813,2.133,1.41,"echo",0.0099
"2596",4099757.437,568643.224,3.759,2.109,1.38,"echo",0.00999
"2597",4099757.995,568643.747,3.719,2.119,1.33,"echo",0.00979
"2598",4099758.745,568644.265,3.704,2.114,1.32,"echo",0.00979
"2599",4099759.386,568644.87,3.671,2.131,1.27,"echo",0.01014
"2600",4099759.89,568645.493,3.626,2.116,1.24,"echo",0.01009
"2601",4099760.691,568646.223,3.589,2.119,1.2,"echo",0.01022
"2602",4099761.224,568647.144,3.548,2.128,1.15,"echo",0.0103
"2603",4099761.556,568648.261,3.424,2.134,1.02,"echo",0.01038
"2604",4099761.588,568649.289,3.387,2.117,1,"echo",0.00975
"2605",4099761.626,568650.395,3.316,2.136,0.91,"echo",0.00967
"2606",4099762.192,568651.242,3.236,2.146,0.82,"echo",0.00986
"2607",4099762.588,568651.824,3.206,2.126,0.81,"echo",0.00999
"2608",4099762.114,568652.694,3.124,2.134,0.72,"echo",0.00988
"2609",4099761.159,568652.795,3.199,2.109,0.82,"echo",0.00981
"2610",4099760.571,568651.939,3.505,2.125,1.11,"echo",0.00996
"2611",4099759.858,568651.14,3.459,2.129,1.06,"echo",0.00985
"2612",4099759.25,568650.289,3.447,2.127,1.05,"echo",0.01009
"2613",4099758.74,568649.461,3.475,2.115,1.09,"echo",0.00999
"2614",4099758.273,568648.616,3.506,2.126,1.11,"echo",0.00981
"2615",4099757.789,568647.912,3.517,2.127,1.12,"echo",0.00937
"2616",4099757.368,568647.126,3.514,2.124,1.12,"echo",0.00937
"2617",4099756.861,568646.3,3.566,2.126,1.17,"echo",0.00937
"2618",4099756.129,568645.565,3.544,2.124,1.15,"echo",0.00936
"2619",4099755.517,568644.626,3.569,2.119,1.18,"echo",0.00936
"2620",4099754.94,568643.7,3.559,2.119,1.17,"echo",0.00935
"2621",4099754.343,568642.88,3.574,2.134,1.17,"echo",0.00946
"2622",4099753.694,568642.238,3.57,2.13,1.17,"echo",0.00935
"2623",4099752.992,568641.473,3.562,2.122,1.17,"echo",0.00934
"2624",4099752.327,568640.608,3.604,2.134,1.2,"echo",0.00948
"2625",4099751.692,568639.911,3.583,2.133,1.18,"echo",0.00941
"2626",4099751.11,568639.257,3.585,2.135,1.18,"echo",0.00941
"2627",4099750.501,568638.461,3.641,2.131,1.24,"echo",0.00933
"2628",4099749.672,568637.831,3.569,2.119,1.18,"echo",0.00932
"2629",4099748.974,568636.969,3.643,2.113,1.26,"echo",0.00935
"2630",4099748.292,568636.265,3.666,2.126,1.27,"echo",0.00931
"2631",4099747.668,568635.644,3.716,2.116,1.33,"echo",0.00931
"2632",4099747.094,568634.824,3.782,2.132,1.38,"echo",0.0093
"2633",4099746.501,568634.163,3.791,2.131,1.39,"echo",0.00929
"2634",4099745.673,568633.701,3.749,2.129,1.35,"echo",0.00929
"2635",4099744.963,568632.877,3.748,2.128,1.35,"echo",0.00928
"2636",4099744.28,568632.139,3.708,2.118,1.32,"echo",0.00928
"2637",4099743.632,568631.54,3.72,2.13,1.32,"echo",0.00927
"2638",4099743.042,568630.886,3.711,2.121,1.32,"echo",0.0093
"2639",4099742.341,568630.21,3.726,2.126,1.33,"echo",0.00934
"2640",4099741.592,568629.565,3.716,2.126,1.32,"echo",0.00925
"2641",4099740.925,568628.922,3.692,2.122,1.3,"echo",0.00925
"2642",4099740.294,568628.371,3.684,2.124,1.29,"echo",0.00925
"2643",4099739.705,568627.883,3.653,2.123,1.26,"echo",0.00924
"2644",4099739.223,568627.119,3.664,2.124,1.27,"echo",0.00923
"2645",4099738.485,568626.498,3.661,2.131,1.26,"echo",0.00923
"2646",4099737.774,568625.618,3.687,2.127,1.29,"echo",0.00924
"2647",4099737.09,568624.836,3.661,2.131,1.26,"echo",0.00923
"2648",4099736.437,568624.209,3.653,2.123,1.26,"echo",0.00923
"2649",4099735.831,568623.668,3.677,2.137,1.27,"echo",0.00922
"2650",4099735.281,568622.831,3.675,2.135,1.27,"echo",0.00922
"2651",4099734.399,568622.161,3.658,2.128,1.26,"echo",0.00921
"2652",4099733.58,568621.206,3.657,2.127,1.26,"echo",0.00921
"2653",4099732.785,568620.345,3.645,2.135,1.24,"echo",0.0092
"2654",4099732.06,568619.393,3.635,2.125,1.24,"echo",0.00919
"2655",4099731.121,568618.556,3.625,2.125,1.23,"echo",0.00919
"2656",4099730.232,568617.686,3.642,2.132,1.24,"echo",0.00918
"2657",4099729.444,568616.862,3.635,2.125,1.24,"echo",0.00918
"2658",4099728.723,568616.136,3.634,2.124,1.24,"echo",0.00929
"2659",4099728.143,568615.286,3.623,2.113,1.24,"echo",0.00917
"2660",4099727.559,568614.445,3.628,2.118,1.24,"echo",0.00917
"2661",4099726.969,568613.772,3.637,2.127,1.24,"echo",0.00917
"2662",4099726.455,568612.922,3.635,2.125,1.24,"echo",0.00916
"2663",4099725.894,568612.141,3.654,2.124,1.26,"echo",0.00915
"2664",4099725.292,568611.554,3.663,2.133,1.26,"echo",0.00915
"2665",4099724.562,568610.999,3.637,2.127,1.24,"echo",0.00915
"2666",4099723.929,568610.181,3.639,2.129,1.24,"echo",0.00914
"2667",4099723.322,568609.282,3.632,2.132,1.23,"echo",0.00914
"2668",4099722.483,568608.622,3.606,2.126,1.21,"echo",0.00913
"2669",4099721.68,568607.812,3.627,2.127,1.23,"echo",0.00913
"2670",4099720.935,568607.006,3.583,2.133,1.18,"echo",0.00912
"2671",4099720.234,568606.342,3.576,2.126,1.18,"echo",0.00912
"2672",4099719.607,568605.756,3.566,2.126,1.17,"echo",0.00911
"2673",4099719.013,568604.916,3.58,2.13,1.18,"echo",0.00911
"2674",4099718.141,568604.333,3.607,2.127,1.21,"echo",0.00911
"2675",4099717.396,568603.472,3.686,2.126,1.29,"echo",0.0091
"2676",4099716.682,568602.695,3.79,2.13,1.39,"echo",0.00911
"2677",4099716.001,568602.052,3.752,2.122,1.36,"echo",0.00923
"2678",4099715.354,568601.488,3.726,2.136,1.32,"echo",0.0091
"2679",4099714.766,568600.91,3.629,2.129,1.23,"echo",0.00909
"2680",4099714.163,568600.085,3.551,2.131,1.15,"echo",0.00909
"2681",4099713.343,568599.428,3.542,2.132,1.14,"echo",0.00908
"2682",4099712.62,568598.524,3.516,2.126,1.12,"echo",0.00909
"2683",4099711.908,568597.773,3.542,2.132,1.14,"echo",0.00908
"2684",4099711.228,568597.136,3.488,2.128,1.09,"echo",0.00908
"2685",4099710.62,568596.224,3.476,2.116,1.09,"echo",0.00907
"2686",4099709.708,568595.513,3.479,2.119,1.09,"echo",0.00907
"2687",4099708.847,568594.469,3.453,2.123,1.06,"echo",0.00906
"2688",4099707.916,568593.533,3.476,2.126,1.08,"echo",0.00905
"2689",4099707.056,568592.468,3.415,2.125,1.02,"echo",0.00905
"2690",4099706.219,568591.49,3.389,2.129,0.99,"echo",0.00905
"2691",4099705.426,568590.715,3.37,2.13,0.97,"echo",0.00904
"2692",4099704.71,568590.016,3.334,2.124,0.94,"echo",0.00904
"2693",4099703.995,568589.076,3.299,2.129,0.9,"echo",0.00903
"2694",4099703.068,568588.329,3.248,2.128,0.85,"echo",0.00903
"2695",4099702.262,568587.429,3.262,2.122,0.87,"echo",0.00902
"2696",4099701.539,568586.694,3.263,2.123,0.87,"echo",0.00907
"2697",4099700.845,568585.735,3.247,2.127,0.85,"echo",0.00901
"2698",4099699.909,568584.909,3.233,2.123,0.84,"echo",0.00901
"2699",4099699.079,568583.886,3.212,2.122,0.82,"echo",0.00916
"2700",4099698.309,568583.108,3.241,2.131,0.84,"echo",0.00901
"2701",4099697.581,568582.077,3.225,2.135,0.82,"echo",0.00902
"2702",4099696.578,568581.315,3.207,2.127,0.81,"echo",0.009
"2703",4099695.705,568580.326,3.211,2.131,0.81,"echo",0.00899
"2704",4099694.91,568579.355,3.18,2.13,0.78,"echo",0.00899
"2705",4099693.944,568578.564,3.178,2.118,0.79,"echo",0.00899
"2706",4099693.035,568577.694,3.176,2.126,0.78,"echo",0.00899
"2707",4099692.211,568576.907,3.195,2.135,0.79,"echo",0.00898
"2708",4099691.511,568575.895,3.215,2.135,0.81,"echo",0.00898
"2709",4099690.612,568575.033,3.188,2.128,0.79,"echo",0.00903
"2710",4099689.82,568574.121,3.191,2.131,0.79,"echo",0.0091
"2711",4099688.887,568573.349,3.186,2.126,0.79,"echo",0.00896
"2712",4099688.045,568572.617,3.204,2.124,0.81,"echo",0.00898
"2713",4099687.422,568571.726,3.206,2.126,0.81,"echo",0.00899
"2714",4099686.688,568570.775,3.218,2.128,0.82,"echo",0.00895
"2715",4099686.02,568569.716,3.251,2.131,0.85,"echo",0.00894
"2716",4099685.433,568568.693,3.274,2.124,0.88,"echo",0.00894
"2717",4099684.895,568567.799,3.261,2.121,0.87,"echo",0.00894
"2718",4099684.427,568566.624,3.295,2.125,0.9,"echo",0.00893
"2719",4099683.743,568565.762,3.303,2.123,0.91,"echo",0.00893
"2720",4099683.123,568564.745,3.308,2.128,0.91,"echo",0.009
"2721",4099682.563,568563.667,3.307,2.127,0.91,"echo",0.00892
"2722",4099681.98,568562.745,3.305,2.125,0.91,"echo",0.00892
"2723",4099681.391,568562,3.308,2.128,0.91,"echo",0.00898
"2724",4099680.878,568561.285,3.336,2.106,0.96,"echo",0.00891
"2725",4099680.339,568560.368,3.282,2.112,0.9,"echo",0.00906
"2726",4099679.654,568559.546,3.298,2.118,0.91,"echo",0.00898
"2727",4099678.997,568558.603,3.326,2.126,0.93,"echo",0.00922
"2728",4099678.359,568557.862,3.346,2.136,0.94,"echo",0.00905
"2729",4099677.761,568557.277,3.379,2.149,0.96,"echo",0.00931
"2730",4099677.206,568556.51,3.294,2.124,0.9,"echo",0.0096
"2731",4099676.401,568555.754,3.334,2.124,0.94,"echo",0.00989
"2732",4099675.543,568554.89,3.306,2.126,0.91,"echo",0.01127
"2733",4099674.718,568554.055,3.369,2.169,0.93,"echo",0.01147
"2734",4099674.006,568553.383,3.338,2.138,0.93,"echo",0.01356
"2735",4099673.329,568552.809,3.38,2.15,0.96,"echo",0.01761
"2736",4099672.761,568552.023,3.324,2.124,0.93,"echo",0.01867
"2738",4099672.147,568560.266,3.188,2.128,0.79,"echo",0.01798
"2739",4099672.235,568560.459,3.173,2.123,0.78,"echo",0.01647
"2740",4099672.365,568560.624,3.18,2.12,0.79,"echo",0.01532
"2741",4099672.48,568560.785,3.175,2.115,0.79,"echo",0.01382
"2742",4099672.621,568560.97,3.176,2.126,0.78,"echo",0.013
"2743",4099672.674,568561.19,3.125,2.095,0.76,"echo",0.01263
"2744",4099672.851,568562.28,3.15,2.12,0.76,"echo",0.01224
"2745",4099673.794,568562.98,3.186,2.126,0.79,"echo",0.01232
"2746",4099674.513,568563.99,3.229,2.149,0.81,"echo",0.01219
"2747",4099675.119,568564.921,3.135,2.115,0.75,"echo",0.01206
"2748",4099675.764,568565.754,3.124,2.124,0.73,"echo",0.01175
"2749",4099676.353,568566.966,3.129,2.129,0.73,"echo",0.01165
"2750",4099677.169,568567.837,3.161,2.131,0.76,"echo",0.0114
"2751",4099678.04,568568.613,3.147,2.127,0.75,"echo",0.01117
"2752",4099678.739,568569.753,3.16,2.14,0.75,"echo",0.01066
"2753",4099679.468,568570.935,3.117,2.127,0.72,"echo",0.01051
"2754",4099680.496,568571.842,3.162,2.132,0.76,"echo",0.01037
"2755",4099681.416,568572.836,3.164,2.134,0.76,"echo",0.0102
"2756",4099682.28,568573.883,3.16,2.13,0.76,"echo",0.01004
"2757",4099683.115,568574.76,3.195,2.135,0.79,"echo",0.00997
"2758",4099683.885,568575.544,3.169,2.119,0.78,"echo",0.0099
"2759",4099684.604,568576.628,3.212,2.132,0.81,"echo",0.0098
"2760",4099685.454,568577.475,3.228,2.138,0.82,"echo",0.00976
"2761",4099686.386,568578.346,3.226,2.136,0.82,"echo",0.00979
"2762",4099687.235,568579.377,3.268,2.128,0.87,"echo",0.00962
"2763",4099688.136,568580.378,3.335,2.135,0.93,"echo",0.00965
"2764",4099689.064,568581.292,3.339,2.129,0.94,"echo",0.0096
"2765",4099689.94,568582.158,3.412,2.142,1,"echo",0.0095
"2766",4099690.747,568582.928,3.434,2.134,1.03,"echo",0.00951
"2767",4099691.481,568583.646,3.431,2.131,1.03,"echo",0.00944
"2768",4099692.127,568584.566,3.477,2.127,1.08,"echo",0.00937
"2769",4099692.76,568585.389,3.494,2.134,1.09,"echo",0.00931
"2770",4099693.404,568586.092,3.515,2.125,1.12,"echo",0.00926
"2771",4099693.965,568586.988,3.604,2.124,1.21,"echo",0.0092
"2772",4099694.712,568587.809,3.623,2.123,1.23,"echo",0.00912
"2773",4099695.488,568588.575,3.629,2.129,1.23,"echo",0.00914
